episode,time_step,action,lives,reward,score
2,43,2,4,0.0,0.0
2,44,2,4,0.0,0.0
2,45,2,4,0.0,0.0
2,46,3,4,0.0,0.0
2,47,1,4,0.0,0.0
2,48,2,4,0.0,0.0
2,49,3,4,0.0,0.0
2,50,0,4,0.0,0.0
2,51,2,4,0.0,0.0
2,52,3,3,0.0,0.0
2,53,2,3,0.0,0.0
2,54,0,3,0.0,0.0
2,55,3,3,0.0,0.0
2,56,2,3,0.0,0.0
2,57,3,3,0.0,0.0
2,58,1,3,0.0,0.0
2,59,2,3,0.0,0.0
2,60,1,3,0.0,0.0
2,61,1,3,0.0,0.0
2,62,3,3,0.0,0.0
2,63,2,3,0.0,0.0
2,64,2,3,0.0,0.0
2,65,3,3,0.0,0.0
2,66,1,3,0.0,0.0
2,67,3,3,0.0,0.0
2,68,0,3,0.0,0.0
2,69,2,3,0.0,0.0
2,70,3,3,0.0,0.0
2,71,0,3,0.0,0.0
2,72,1,3,0.0,0.0
2,73,3,3,0.0,0.0
2,74,2,3,0.0,0.0
2,75,1,3,0.0,0.0
2,76,0,3,0.0,0.0
2,77,0,3,0.0,0.0
2,78,3,3,0.0,0.0
2,79,2,3,0.0,0.0
2,80,1,3,0.0,0.0
2,81,1,3,0.0,0.0
2,82,2,2,0.0,0.0
2,83,3,2,0.0,0.0
2,84,3,2,0.0,0.0
2,85,0,2,0.0,0.0
2,86,1,2,0.0,0.0
2,87,2,2,0.0,0.0
2,88,0,2,0.0,0.0
2,89,2,2,0.0,0.0
2,90,3,2,0.0,0.0
2,91,1,2,0.0,0.0
2,92,0,2,0.0,0.0
2,93,0,2,0.0,0.0
2,94,2,2,0.0,0.0
2,95,3,2,0.0,0.0
2,96,1,2,0.0,0.0
2,97,3,2,0.0,0.0
2,98,0,2,0.0,0.0
2,99,2,2,0.0,0.0
2,100,3,2,0.0,0.0
2,101,0,2,0.0,0.0
2,102,3,2,0.0,0.0
2,103,1,2,0.0,0.0
2,104,1,2,0.0,0.0
2,105,2,2,0.0,0.0
2,106,0,2,0.0,0.0
2,107,3,2,0.0,0.0
2,108,0,2,0.0,0.0
2,109,1,2,0.0,0.0
2,110,0,1,0.0,0.0
2,111,3,1,0.0,0.0
2,112,2,1,0.0,0.0
2,113,3,1,0.0,0.0
2,114,1,1,0.0,0.0
2,115,1,1,0.0,0.0
2,116,0,1,0.0,0.0
2,117,2,1,0.0,0.0
2,118,0,1,0.0,0.0
2,119,3,1,0.0,0.0
2,120,2,1,0.0,0.0
2,121,1,1,0.0,0.0
2,122,2,1,0.0,0.0
2,123,0,1,0.0,0.0
2,124,3,1,0.0,0.0
2,125,0,1,0.0,0.0
2,126,0,1,0.0,0.0
2,127,2,1,0.0,0.0
2,128,1,1,0.0,0.0
2,129,3,1,0.0,0.0
2,130,0,1,0.0,0.0
2,131,1,1,0.0,0.0
2,132,0,1,0.0,0.0
2,133,2,1,0.0,0.0
2,134,3,1,0.0,0.0
2,135,3,1,0.0,0.0
2,136,1,1,0.0,0.0
2,137,0,1,0.0,0.0
2,138,2,0,0.0,0.0
3,1,1,5,0.0,0.0
3,2,3,5,0.0,0.0
3,3,2,5,0.0,0.0
3,4,0,5,0.0,0.0
3,5,2,5,0.0,0.0
3,6,1,5,0.0,0.0
3,7,3,5,0.0,0.0
3,8,1,5,0.0,0.0
3,9,2,5,0.0,0.0
3,10,1,5,0.0,0.0
3,11,2,5,0.0,0.0
3,12,3,5,0.0,0.0
3,13,0,5,0.0,0.0
3,14,2,5,0.0,0.0
3,15,1,5,0.0,0.0
3,16,1,5,0.0,0.0
3,17,3,5,0.0,0.0
3,18,0,5,0.0,0.0
3,19,2,5,0.0,0.0
3,20,0,5,0.0,0.0
3,21,2,5,0.0,0.0
3,22,3,5,0.0,0.0
3,23,1,5,0.0,0.0
3,24,3,5,0.0,0.0
3,25,0,4,0.0,0.0
3,26,2,4,0.0,0.0
3,27,0,4,0.0,0.0
3,28,0,4,0.0,0.0
3,29,0,4,0.0,0.0
3,30,0,4,0.0,0.0
3,31,0,4,0.0,0.0
3,32,3,4,0.0,0.0
3,33,0,4,0.0,0.0
3,34,2,4,0.0,0.0
3,35,2,4,0.0,0.0
3,36,1,4,0.0,0.0
3,37,2,4,0.0,0.0
3,38,3,4,0.0,0.0
3,39,3,4,0.0,0.0
3,40,2,4,0.0,0.0
3,41,0,4,0.0,0.0
3,42,2,4,0.0,0.0
3,43,2,4,0.0,0.0
3,44,3,4,0.0,0.0
3,45,3,4,0.0,0.0
3,46,2,4,0.0,0.0
3,47,0,4,0.0,0.0
3,48,0,4,0.0,0.0
3,49,3,4,0.0,0.0
3,50,1,4,0.0,0.0
3,51,2,4,0.0,0.0
3,52,2,4,0.0,0.0
3,53,1,4,0.0,0.0
3,54,3,4,0.0,0.0
3,55,3,4,0.0,0.0
3,56,2,4,0.0,0.0
3,57,2,4,0.0,0.0
3,58,2,4,0.0,0.0
3,59,0,4,0.0,0.0
3,60,3,3,0.0,0.0
3,61,0,3,0.0,0.0
3,62,2,3,0.0,0.0
3,63,0,3,0.0,0.0
3,64,2,3,0.0,0.0
3,65,3,3,0.0,0.0
3,66,2,3,0.0,0.0
3,67,2,3,0.0,0.0
3,68,0,3,0.0,0.0
3,69,2,3,0.0,0.0
3,70,2,3,0.0,0.0
3,71,3,3,0.0,0.0
3,72,3,3,0.0,0.0
3,73,3,3,0.0,0.0
3,74,2,3,0.0,0.0
3,75,0,3,0.0,0.0
3,76,2,3,0.0,0.0
3,77,0,3,0.0,0.0
3,78,0,3,0.0,0.0
3,79,0,3,0.0,0.0
3,80,0,3,0.0,0.0
3,81,2,3,0.0,0.0
3,82,0,3,0.0,0.0
3,83,3,3,0.0,0.0
3,84,2,3,0.0,0.0
3,85,2,3,0.0,0.0
3,86,2,3,0.0,0.0
3,87,0,3,0.0,0.0
3,88,2,3,0.0,0.0
3,89,3,3,0.0,0.0
3,90,0,3,0.0,0.0
3,91,2,3,0.0,0.0
3,92,0,3,0.0,0.0
3,93,0,3,0.0,0.0
3,94,2,3,0.0,0.0
3,95,3,3,0.0,0.0
3,96,2,3,0.0,0.0
3,97,2,3,0.0,0.0
3,98,2,3,0.0,0.0
3,99,0,3,0.0,0.0
3,100,3,3,0.0,0.0
3,101,3,3,0.0,0.0
3,102,0,3,0.0,0.0
3,103,2,3,0.0,0.0
3,104,2,3,0.0,0.0
3,105,2,3,0.0,0.0
3,106,0,3,0.0,0.0
3,107,2,3,0.0,0.0
3,108,2,3,0.0,0.0
3,109,3,3,0.0,0.0
3,110,2,3,0.0,0.0
3,111,3,3,0.0,0.0
3,112,2,3,0.0,0.0
3,113,0,3,0.0,0.0
3,114,2,3,0.0,0.0
3,115,3,3,0.0,0.0
3,116,2,3,0.0,0.0
3,117,2,3,0.0,0.0
3,118,0,3,0.0,0.0
3,119,2,3,0.0,0.0
3,120,2,3,0.0,0.0
3,121,3,3,0.0,0.0
3,122,2,3,0.0,0.0
3,123,0,3,0.0,0.0
3,124,0,3,0.0,0.0
3,125,3,3,0.0,0.0
3,126,3,3,0.0,0.0
3,127,2,3,0.0,0.0
3,128,2,3,0.0,0.0
3,129,2,3,0.0,0.0
3,130,3,3,0.0,0.0
3,131,0,3,0.0,0.0
3,132,3,3,0.0,0.0
3,133,3,3,0.0,0.0
3,134,3,3,0.0,0.0
3,135,2,3,0.0,0.0
3,136,0,3,0.0,0.0
3,137,1,3,0.0,0.0
3,138,0,3,0.0,0.0
3,139,0,3,0.0,0.0
3,140,3,3,0.0,0.0
3,141,2,3,0.0,0.0
3,142,3,3,0.0,0.0
3,143,2,3,0.0,0.0
3,144,2,3,0.0,0.0
3,145,3,3,0.0,0.0
3,146,2,3,0.0,0.0
3,147,3,3,0.0,0.0
3,148,0,3,0.0,0.0
3,149,2,3,0.0,0.0
3,150,3,3,0.0,0.0
3,151,0,3,0.0,0.0
3,152,2,3,0.0,0.0
3,153,3,3,0.0,0.0
3,154,2,3,0.0,0.0
3,155,2,3,0.0,0.0
3,156,3,3,0.0,0.0
3,157,0,3,0.0,0.0
3,158,1,3,0.0,0.0
3,159,0,3,0.0,0.0
3,160,2,3,0.0,0.0
3,161,3,2,0.0,0.0
3,162,2,2,0.0,0.0
3,163,0,2,0.0,0.0
3,164,3,2,0.0,0.0
3,165,0,2,0.0,0.0
3,166,2,2,0.0,0.0
3,167,0,2,0.0,0.0
3,168,2,2,0.0,0.0
3,169,0,2,0.0,0.0
3,170,3,2,0.0,0.0
3,171,3,2,0.0,0.0
3,172,2,2,0.0,0.0
3,173,2,2,0.0,0.0
3,174,0,2,0.0,0.0
3,175,2,2,0.0,0.0
3,176,2,2,0.0,0.0
3,177,3,2,0.0,0.0
3,178,0,2,0.0,0.0
3,179,3,2,0.0,0.0
3,180,2,2,0.0,0.0
3,181,0,2,0.0,0.0
3,182,0,2,0.0,0.0
3,183,0,2,0.0,0.0
3,184,0,2,0.0,0.0
3,185,0,2,0.0,0.0
3,186,0,2,0.0,0.0
3,187,0,2,0.0,0.0
3,188,0,2,0.0,0.0
3,189,2,2,0.0,0.0
3,190,3,2,0.0,0.0
3,191,0,2,0.0,0.0
3,192,3,2,0.0,0.0
3,193,2,2,0.0,0.0
3,194,2,2,0.0,0.0
3,195,0,2,0.0,0.0
3,196,0,2,0.0,0.0
3,197,0,2,0.0,0.0
3,198,0,2,0.0,0.0
3,199,2,2,0.0,0.0
3,200,3,2,0.0,0.0
3,201,0,2,0.0,0.0
3,202,0,2,0.0,0.0
3,203,3,2,0.0,0.0
3,204,2,2,0.0,0.0
3,205,0,2,0.0,0.0
3,206,2,2,0.0,0.0
3,207,3,2,0.0,0.0
3,208,3,2,0.0,0.0
3,209,0,2,0.0,0.0
3,210,0,2,0.0,0.0
3,211,2,2,0.0,0.0
3,212,0,2,0.0,0.0
3,213,0,2,0.0,0.0
3,214,0,2,0.0,0.0
3,215,3,2,0.0,0.0
3,216,2,2,0.0,0.0
3,217,2,2,0.0,0.0
3,218,0,2,0.0,0.0
3,219,2,2,0.0,0.0
3,220,3,2,0.0,0.0
3,221,0,2,0.0,0.0
3,222,3,2,0.0,0.0
3,223,2,2,0.0,0.0
3,224,2,2,0.0,0.0
3,225,0,2,0.0,0.0
3,226,2,2,0.0,0.0
3,227,3,2,0.0,0.0
3,228,0,2,0.0,0.0
3,229,2,2,0.0,0.0
3,230,3,2,0.0,0.0
3,231,1,2,0.0,0.0
3,232,2,2,0.0,0.0
3,233,0,2,0.0,0.0
3,234,2,2,0.0,0.0
3,235,3,2,0.0,0.0
3,236,3,2,0.0,0.0
3,237,2,2,0.0,0.0
3,238,0,2,0.0,0.0
3,239,2,2,0.0,0.0
3,240,2,2,0.0,0.0
3,241,3,2,0.0,0.0
3,242,3,2,0.0,0.0
3,243,0,2,0.0,0.0
3,244,3,2,0.0,0.0
3,245,0,2,0.0,0.0
3,246,2,2,0.0,0.0
3,247,0,2,0.0,0.0
3,248,3,2,0.0,0.0
3,249,0,2,0.0,0.0
3,250,0,2,0.0,0.0
3,251,0,2,0.0,0.0
3,252,3,2,0.0,0.0
3,253,2,2,0.0,0.0
3,254,2,2,0.0,0.0
3,255,2,1,0.0,0.0
3,256,3,1,0.0,0.0
3,257,3,1,0.0,0.0
3,258,2,1,0.0,0.0
3,259,3,1,0.0,0.0
3,260,2,1,0.0,0.0
3,261,2,1,0.0,0.0
3,262,3,1,0.0,0.0
3,263,2,1,0.0,0.0
3,264,3,1,0.0,0.0
3,265,2,1,0.0,0.0
3,266,2,1,0.0,0.0
3,267,2,1,0.0,0.0
3,268,2,1,0.0,0.0
3,269,3,1,0.0,0.0
3,270,0,1,0.0,0.0
3,271,3,1,0.0,0.0
3,272,0,1,0.0,0.0
3,273,2,1,0.0,0.0
3,274,0,1,0.0,0.0
3,275,2,1,0.0,0.0
3,276,3,1,0.0,0.0
3,277,3,1,0.0,0.0
3,278,2,1,0.0,0.0
3,279,0,1,0.0,0.0
3,280,3,1,0.0,0.0
3,281,2,1,0.0,0.0
3,282,3,1,0.0,0.0
3,283,2,1,0.0,0.0
3,284,2,1,0.0,0.0
3,285,0,1,0.0,0.0
3,286,3,1,0.0,0.0
3,287,2,1,0.0,0.0
3,288,3,1,0.0,0.0
3,289,0,1,0.0,0.0
3,290,2,1,0.0,0.0
3,291,0,1,0.0,0.0
3,292,3,1,0.0,0.0
3,293,2,1,0.0,0.0
3,294,2,1,0.0,0.0
3,295,3,1,0.0,0.0
3,296,2,1,0.0,0.0
3,297,3,1,0.0,0.0
3,298,0,1,0.0,0.0
3,299,2,1,0.0,0.0
3,300,3,1,0.0,0.0
3,301,0,1,0.0,0.0
3,302,3,1,0.0,0.0
3,303,0,1,0.0,0.0
3,304,2,1,0.0,0.0
3,305,3,1,0.0,0.0
3,306,2,1,0.0,0.0
3,307,2,1,0.0,0.0
3,308,0,1,0.0,0.0
3,309,2,1,0.0,0.0
3,310,3,1,0.0,0.0
3,311,2,1,0.0,0.0
3,312,0,1,0.0,0.0
3,313,2,1,0.0,0.0
3,314,2,1,0.0,0.0
3,315,0,1,0.0,0.0
3,316,3,1,0.0,0.0
3,317,2,1,0.0,0.0
3,318,0,1,0.0,0.0
3,319,2,1,0.0,0.0
3,320,0,1,0.0,0.0
3,321,2,1,0.0,0.0
3,322,3,1,0.0,0.0
3,323,0,1,0.0,0.0
3,324,0,1,0.0,0.0
3,325,2,1,0.0,0.0
3,326,0,1,0.0,0.0
3,327,2,1,0.0,0.0
3,328,3,1,0.0,0.0
3,329,0,1,0.0,0.0
3,330,2,1,0.0,0.0
3,331,3,1,0.0,0.0
3,332,0,1,0.0,0.0
3,333,0,1,0.0,0.0
3,334,0,1,0.0,0.0
3,335,0,1,0.0,0.0
3,336,0,1,0.0,0.0
3,337,0,1,0.0,0.0
3,338,0,1,0.0,0.0
3,339,2,1,0.0,0.0
3,340,2,1,0.0,0.0
3,341,3,1,0.0,0.0
3,342,0,1,0.0,0.0
3,343,3,1,0.0,0.0
3,344,2,1,0.0,0.0
3,345,2,1,0.0,0.0
3,346,2,1,0.0,0.0
3,347,2,1,0.0,0.0
3,348,2,1,0.0,0.0
3,349,2,1,0.0,0.0
3,350,0,1,0.0,0.0
3,351,2,1,0.0,0.0
3,352,3,1,0.0,0.0
3,353,0,1,0.0,0.0
3,354,2,1,0.0,0.0
3,355,3,1,0.0,0.0
3,356,2,1,0.0,0.0
3,357,2,1,0.0,0.0
3,358,2,1,0.0,0.0
3,359,2,1,0.0,0.0
3,360,3,1,0.0,0.0
3,361,0,1,0.0,0.0
3,362,0,1,0.0,0.0
3,363,0,1,0.0,0.0
3,364,2,1,0.0,0.0
3,365,0,1,0.0,0.0
3,366,3,1,0.0,0.0
3,367,0,1,0.0,0.0
3,368,2,1,0.0,0.0
3,369,0,1,0.0,0.0
3,370,0,1,0.0,0.0
3,371,0,1,0.0,0.0
3,372,2,1,0.0,0.0
3,373,0,1,0.0,0.0
3,374,0,1,0.0,0.0
3,375,3,1,0.0,0.0
3,376,0,1,0.0,0.0
3,377,2,1,0.0,0.0
3,378,3,1,0.0,0.0
3,379,2,1,0.0,0.0
3,380,0,1,0.0,0.0
3,381,2,1,0.0,0.0
3,382,2,1,0.0,0.0
3,383,3,1,0.0,0.0
3,384,0,1,0.0,0.0
3,385,2,1,0.0,0.0
3,386,2,1,0.0,0.0
3,387,0,1,0.0,0.0
3,388,3,1,0.0,0.0
3,389,0,1,0.0,0.0
3,390,3,1,0.0,0.0
3,391,2,1,0.0,0.0
3,392,2,1,0.0,0.0
3,393,2,1,0.0,0.0
3,394,2,1,0.0,0.0
3,395,0,1,0.0,0.0
3,396,3,1,0.0,0.0
3,397,2,1,0.0,0.0
3,398,0,1,0.0,0.0
3,399,0,1,0.0,0.0
3,400,2,1,0.0,0.0
3,401,3,1,0.0,0.0
3,402,2,1,0.0,0.0
3,403,3,1,0.0,0.0
3,404,3,1,0.0,0.0
3,405,3,1,0.0,0.0
3,406,2,1,0.0,0.0
3,407,2,1,0.0,0.0
3,408,2,1,0.0,0.0
3,409,2,1,0.0,0.0
3,410,2,1,0.0,0.0
3,411,3,1,0.0,0.0
3,412,3,1,0.0,0.0
3,413,0,1,0.0,0.0
3,414,2,1,0.0,0.0
3,415,2,1,0.0,0.0
3,416,2,1,0.0,0.0
3,417,3,1,0.0,0.0
3,418,0,1,0.0,0.0
3,419,0,1,0.0,0.0
3,420,3,1,0.0,0.0
3,421,2,1,0.0,0.0
3,422,2,1,0.0,0.0
3,423,2,1,0.0,0.0
3,424,2,1,0.0,0.0
3,425,3,1,0.0,0.0
3,426,3,1,0.0,0.0
3,427,0,1,0.0,0.0
3,428,3,1,0.0,0.0
3,429,2,1,0.0,0.0
3,430,2,1,0.0,0.0
3,431,2,1,0.0,0.0
3,432,2,1,0.0,0.0
3,433,0,1,0.0,0.0
3,434,3,1,0.0,0.0
3,435,3,1,0.0,0.0
3,436,3,1,0.0,0.0
3,437,2,1,0.0,0.0
3,438,2,1,0.0,0.0
3,439,2,1,0.0,0.0
3,440,0,1,0.0,0.0
3,441,2,1,0.0,0.0
3,442,3,1,0.0,0.0
3,443,3,1,0.0,0.0
3,444,2,1,0.0,0.0
3,445,3,1,0.0,0.0
3,446,2,1,0.0,0.0
3,447,2,1,0.0,0.0
3,448,2,1,0.0,0.0
3,449,2,1,0.0,0.0
3,450,0,1,0.0,0.0
3,451,0,1,0.0,0.0
3,452,3,1,0.0,0.0
3,453,0,1,0.0,0.0
3,454,2,1,0.0,0.0
3,455,3,1,0.0,0.0
3,456,2,1,0.0,0.0
3,457,0,1,0.0,0.0
3,458,3,1,0.0,0.0
3,459,3,1,0.0,0.0
3,460,3,1,0.0,0.0
3,461,2,1,0.0,0.0
3,462,3,1,0.0,0.0
3,463,2,1,0.0,0.0
3,464,0,1,0.0,0.0
3,465,2,1,0.0,0.0
3,466,2,1,0.0,0.0
3,467,0,1,0.0,0.0
3,468,0,1,0.0,0.0
3,469,0,1,0.0,0.0
3,470,2,1,0.0,0.0
3,471,0,1,0.0,0.0
3,472,0,1,0.0,0.0
3,473,0,1,0.0,0.0
3,474,2,1,0.0,0.0
3,475,3,1,0.0,0.0
3,476,0,1,0.0,0.0
3,477,2,1,0.0,0.0
3,478,0,1,0.0,0.0
3,479,2,1,0.0,0.0
3,480,3,1,0.0,0.0
3,481,3,1,0.0,0.0
3,482,0,1,0.0,0.0
3,483,0,1,0.0,0.0
3,484,2,1,0.0,0.0
3,485,2,1,0.0,0.0
3,486,3,1,0.0,0.0
3,487,2,1,0.0,0.0
3,488,0,1,0.0,0.0
3,489,0,1,0.0,0.0
3,490,2,1,0.0,0.0
3,491,3,1,0.0,0.0
3,492,3,1,0.0,0.0
3,493,2,1,0.0,0.0
3,494,2,1,0.0,0.0
3,495,2,1,0.0,0.0
3,496,2,1,0.0,0.0
3,497,0,1,0.0,0.0
3,498,0,1,0.0,0.0
3,499,3,1,0.0,0.0
3,500,0,1,0.0,0.0
3,501,2,1,0.0,0.0
3,502,3,1,0.0,0.0
3,503,3,1,0.0,0.0
3,504,3,1,0.0,0.0
3,505,0,1,0.0,0.0
3,506,2,1,0.0,0.0
3,507,2,1,0.0,0.0
3,508,0,1,0.0,0.0
3,509,0,1,0.0,0.0
3,510,0,1,0.0,0.0
3,511,2,1,0.0,0.0
3,512,0,1,0.0,0.0
3,513,0,1,0.0,0.0
3,514,3,1,0.0,0.0
3,515,0,1,0.0,0.0
3,516,2,1,0.0,0.0
3,517,2,1,0.0,0.0
3,518,2,1,0.0,0.0
3,519,2,1,0.0,0.0
3,520,0,1,0.0,0.0
3,521,2,1,0.0,0.0
3,522,0,1,0.0,0.0
3,523,0,1,0.0,0.0
3,524,2,1,0.0,0.0
3,525,0,1,0.0,0.0
3,526,0,1,0.0,0.0
3,527,3,1,0.0,0.0
3,528,2,1,0.0,0.0
3,529,2,1,0.0,0.0
3,530,0,1,0.0,0.0
3,531,3,1,0.0,0.0
3,532,2,1,0.0,0.0
3,533,2,1,0.0,0.0
3,534,2,1,0.0,0.0
3,535,0,1,0.0,0.0
3,536,0,1,0.0,0.0
3,537,3,1,0.0,0.0
3,538,0,1,0.0,0.0
3,539,2,1,0.0,0.0
3,540,0,1,0.0,0.0
3,541,2,1,0.0,0.0
3,542,3,1,0.0,0.0
3,543,3,1,0.0,0.0
3,544,0,1,0.0,0.0
3,545,0,1,0.0,0.0
3,546,2,1,0.0,0.0
3,547,3,1,0.0,0.0
3,548,2,1,0.0,0.0
3,549,3,1,0.0,0.0
3,550,0,1,0.0,0.0
3,551,0,1,0.0,0.0
3,552,0,1,0.0,0.0
3,553,0,1,0.0,0.0
3,554,0,1,0.0,0.0
3,555,2,1,0.0,0.0
3,556,0,1,0.0,0.0
3,557,3,1,0.0,0.0
3,558,0,1,0.0,0.0
3,559,2,1,0.0,0.0
3,560,2,1,0.0,0.0
3,561,2,1,0.0,0.0
3,562,3,1,0.0,0.0
3,563,2,1,0.0,0.0
3,564,0,1,0.0,0.0
3,565,2,1,0.0,0.0
3,566,0,1,0.0,0.0
3,567,3,1,0.0,0.0
3,568,2,1,0.0,0.0
3,569,3,1,0.0,0.0
3,570,3,1,0.0,0.0
3,571,2,1,0.0,0.0
3,572,0,1,0.0,0.0
3,573,2,1,0.0,0.0
3,574,3,1,0.0,0.0
3,575,3,1,0.0,0.0
3,576,2,1,0.0,0.0
3,577,2,1,0.0,0.0
3,578,2,1,0.0,0.0
3,579,2,1,0.0,0.0
3,580,2,1,0.0,0.0
3,581,2,1,0.0,0.0
3,582,3,1,0.0,0.0
3,583,3,1,0.0,0.0
3,584,0,1,0.0,0.0
3,585,3,1,0.0,0.0
3,586,2,1,0.0,0.0
3,587,0,1,0.0,0.0
3,588,0,1,0.0,0.0
3,589,0,1,0.0,0.0
3,590,0,1,0.0,0.0
3,591,2,1,0.0,0.0
3,592,0,1,0.0,0.0
3,593,2,1,0.0,0.0
3,594,3,1,0.0,0.0
3,595,2,1,0.0,0.0
3,596,0,1,0.0,0.0
3,597,0,1,0.0,0.0
3,598,2,1,0.0,0.0
3,599,0,1,0.0,0.0
3,600,3,1,0.0,0.0
